-2_428ae680-4f37-4646-8119-bc265e6faed9-21940473707,-2_428ae680-4f37-4646-8119-bc265e6faed9,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T01:06:59.467Z,1,2015-02-16T16:25:09.910Z,1,47.7915,-122.2166,47.6095,-122.3287,false,false,8,47.7915,-122.2166,47.7914,-122.2152,47.819,-122.2405,47.7591,-122.3269,47.7532,-122.3303,47.6105,-122.3272,47.6092,-122.3288,47.6095,-122.3287
-2_2a3a6e5f-4c0e-4601-a4b8-dceb3411f394-21940983102,-2_2a3a6e5f-4c0e-4601-a4b8-dceb3411f394,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T01:15:12.000Z,1,2015-02-16T01:19:28.000Z,1,47.6135,-122.3301,47.5793,-122.3193,false,true,8,47.6135,-122.3301,47.5871,-122.3203,47.5849,-122.3199,47.583,-122.3198,47.5812,-122.3196,47.5796,-122.3194,47.5795,-122.3193,47.5793,-122.3193
-2_7638bc2d-6e2d-4f54-a5e7-2b651172f443-21947843816,-2_7638bc2d-6e2d-4f54-a5e7-2b651172f443,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T01:38:53.000Z,1,2015-02-16T01:41:25.000Z,1,47.6186,-122.3305,47.6119,-122.3261,false,true,37,47.6186,-122.3305,47.6184,-122.3307,47.6183,-122.3309,47.6182,-122.331,47.6181,-122.3311,47.618,-122.3312,47.6178,-122.3315,47.6177,-122.3317,47.6176,-122.332,47.6174,-122.3323,47.6173,-122.3325,47.6171,-122.3327,47.617,-122.3326,47.6169,-122.3326,47.6168,-122.3326,47.6167,-122.3324,47.6165,-122.3321,47.6164,-122.332,47.6163,-122.3318,47.6162,-122.3317,47.6161,-122.3315,47.616,-122.3313,47.6157,-122.331,47.6156,-122.3309,47.6154,-122.3308,47.6153,-122.3303,47.615,-122.3301,47.6149,-122.3301,47.6144,-122.3298,47.6119,-122.3271,47.6117,-122.3271,47.6115,-122.327,47.6116,-122.3268,47.6117,-122.3267,47.6118,-122.3265,47.6119,-122.3264,47.6119,-122.3261
-2_7638bc2d-6e2d-4f54-a5e7-2b651172f443-21948100558,-2_7638bc2d-6e2d-4f54-a5e7-2b651172f443,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T01:41:25.000Z,1,2015-02-16T03:38:51.000Z,1,47.6119,-122.3261,47.6062,-122.3037,false,true,105,47.6119,-122.3261,47.612,-122.3291,47.612,-122.329,47.612,-122.3288,47.612,-122.3286,47.6121,-122.3285,47.612,-122.3282,47.6115,-122.3272,47.6115,-122.327,47.6115,-122.3268,47.6117,-122.3267,47.6117,-122.3264,47.6118,-122.3263,47.6118,-122.3261,47.6116,-122.3261,47.6115,-122.326,47.6113,-122.326,47.6113,-122.3258,47.6112,-122.3257,47.6111,-122.3258,47.611,-122.326,47.6109,-122.3262,47.6108,-122.3263,47.6107,-122.3264,47.6107,-122.3265,47.6105,-122.3265,47.6104,-122.3263,47.6103,-122.3262,47.6102,-122.3261,47.6093,-122.3249,47.6094,-122.325,47.6094,-122.3252,47.6095,-122.3253,47.6094,-122.3252,47.6093,-122.3252,47.6092,-122.3251,47.6091,-122.325,47.6089,-122.3248,47.6087,-122.3246,47.6086,-122.3246,47.6085,-122.3244,47.6083,-122.3242,47.6081,-122.324,47.608,-122.3239,47.6078,-122.3237,47.6077,-122.3236,47.6075,-122.3235,47.6073,-122.3233,47.6072,-122.3231,47.607,-122.3229,47.6069,-122.3229,47.6068,-122.3227,47.6065,-122.3225,47.6063,-122.3222,47.6062,-122.3221,47.606,-122.3219,47.6059,-122.3218,47.6058,-122.3217,47.6057,-122.3216,47.6058,-122.3215,47.6058,-122.3214,47.6059,-122.3212,47.606,-122.3211,47.6061,-122.3209,47.6061,-122.3207,47.606,-122.3206,47.6061,-122.3203,47.6061,-122.3201,47.6062,-122.3199,47.6061,-122.3196,47.6062,-122.3194,47.6062,-122.319,47.6061,-122.3187,47.6061,-122.3185,47.6061,-122.3181,47.6061,-122.318,47.6061,-122.3177,47.6061,-122.3175,47.6061,-122.3172,47.6062,-122.317,47.6062,-122.3166,47.6062,-122.3163,47.6062,-122.316,47.6062,-122.3157,47.6062,-122.3154,47.6062,-122.3152,47.6061,-122.3148,47.6061,-122.3145,47.6061,-122.3142,47.6062,-122.314,47.6062,-122.3137,47.6062,-122.3134,47.6062,-122.3132,47.6062,-122.3128,47.6061,-122.3123,47.6061,-122.3122,47.6061,-122.3117,47.6061,-122.3052,47.6061,-122.3049,47.6061,-122.3048,47.6061,-122.3046,47.6061,-122.3041,47.6063,-122.3034,47.6063,-122.3036,47.6062,-122.3037
-2_ae9eee46-6ca0-4649-bd25-4a3023b48909-21943645501,-2_ae9eee46-6ca0-4649-bd25-4a3023b48909,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T01:53:33.000Z,1,2015-02-16T02:21:52.000Z,1,47.6067,-122.3303,47.6183,-122.3294,false,true,12,47.6067,-122.3303,47.6058,-122.3298,47.6015,-122.3254,47.5996,-122.3227,47.5975,-122.3213,47.5955,-122.3208,47.5861,-122.3253,47.5862,-122.3255,47.5801,-122.3291,47.6183,-122.3277,47.6183,-122.3286,47.6183,-122.3294
-2_ce549dac-f5e9-4902-a2eb-f9cd6a662d38-21944258252,-2_ce549dac-f5e9-4902-a2eb-f9cd6a662d38,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T02:03:27.000Z,1,2015-02-16T03:56:15.000Z,1,47.8101,-122.3218,47.6128,-122.3305,false,true,27,47.8101,-122.3218,47.8171,-122.2946,47.8178,-122.2937,47.8182,-122.2936,47.7787,-122.3175,47.7278,-122.3244,47.7275,-122.3243,47.7269,-122.3243,47.7267,-122.3243,47.7265,-122.3243,47.726,-122.3243,47.723,-122.3244,47.7206,-122.3245,47.7193,-122.3245,47.7191,-122.3245,47.7187,-122.3245,47.7185,-122.3245,47.7143,-122.3267,47.7068,-122.3299,47.7049,-122.3299,47.7024,-122.33,47.7001,-122.3299,47.6971,-122.3298,47.6943,-122.3294,47.6909,-122.3293,47.6152,-122.3296,47.6128,-122.3305
-2_39a63e3b-b7cc-4b2f-b6c6-9696b637abe1-21945603927,-2_39a63e3b-b7cc-4b2f-b6c6-9696b637abe1,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T02:26:27.000Z,1,2015-02-16T02:28:10.000Z,1,47.6134,-122.3299,47.6246,-122.3338,false,true,6,47.6134,-122.3299,47.6145,-122.3291,47.6172,-122.3288,47.6178,-122.3285,47.6181,-122.3283,47.6246,-122.3338
-2_38b345f5-7d44-42af-8e58-029b06c80b4e-21946017832,-2_38b345f5-7d44-42af-8e58-029b06c80b4e,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T02:32:42.000Z,1,2015-02-16T02:43:45.000Z,1,47.6613,-122.3204,47.6126,-122.3275,false,true,116,47.6613,-122.3204,47.6613,-122.3207,47.6613,-122.3209,47.6613,-122.3211,47.6613,-122.3214,47.6613,-122.3216,47.6613,-122.3219,47.6613,-122.3221,47.6613,-122.3223,47.6613,-122.3225,47.6613,-122.3226,47.6612,-122.3228,47.6611,-122.3228,47.6609,-122.3228,47.6607,-122.3228,47.6605,-122.3228,47.6603,-122.3228,47.652,-122.3227,47.6517,-122.3227,47.6515,-122.3227,47.6514,-122.3227,47.6511,-122.3227,47.6508,-122.3227,47.6504,-122.3227,47.6503,-122.3227,47.65,-122.3227,47.6498,-122.3227,47.6495,-122.3227,47.6493,-122.3227,47.649,-122.3227,47.6488,-122.3227,47.6485,-122.3227,47.6484,-122.3227,47.6482,-122.3228,47.6434,-122.3231,47.6432,-122.3231,47.6427,-122.3231,47.6425,-122.3232,47.6423,-122.3232,47.6419,-122.3232,47.6417,-122.3232,47.6415,-122.3232,47.641,-122.3232,47.6408,-122.3232,47.6406,-122.3232,47.6402,-122.3232,47.6398,-122.3232,47.6396,-122.3232,47.6392,-122.3232,47.6389,-122.3232,47.6385,-122.3232,47.6381,-122.3232,47.6376,-122.3232,47.6374,-122.3232,47.637,-122.3232,47.6368,-122.3232,47.6365,-122.3233,47.6361,-122.3233,47.636,-122.3233,47.6356,-122.3234,47.6354,-122.3235,47.635,-122.3235,47.6349,-122.3236,47.6345,-122.3237,47.6343,-122.3238,47.634,-122.3239,47.6338,-122.324,47.6335,-122.3241,47.6333,-122.3242,47.6329,-122.3243,47.6328,-122.3244,47.6326,-122.3245,47.6323,-122.3247,47.6321,-122.3248,47.6318,-122.3251,47.6316,-122.3252,47.6313,-122.3255,47.6312,-122.3256,47.6309,-122.3259,47.6308,-122.3261,47.6306,-122.3263,47.6305,-122.3264,47.6303,-122.3266,47.63,-122.327,47.6299,-122.3271,47.6296,-122.3274,47.6294,-122.3276,47.6114,-122.3271,47.6114,-122.3269,47.6115,-122.3268,47.6116,-122.3266,47.6118,-122.3263,47.612,-122.3259,47.6119,-122.326,47.6118,-122.326,47.6117,-122.3259,47.6117,-122.3257,47.6116,-122.3256,47.6115,-122.3255,47.6114,-122.3254,47.6107,-122.3264,47.6109,-122.3266,47.6111,-122.3267,47.6112,-122.3268,47.6113,-122.3269,47.6114,-122.327,47.6116,-122.327,47.6118,-122.3273,47.6119,-122.3274,47.6121,-122.3276,47.6123,-122.3278,47.6124,-122.328,47.6125,-122.328,47.6126,-122.328,47.6126,-122.3278,47.6126,-122.3275
184_4542043984-2830074751,184_4542043984,6ad305f09ba92dfc5ccf32f2ce93b460,0,2015-02-16T03:19:31.000Z,1,2015-02-16T03:47:57.000Z,1,47.6139,-122.324,47.6091,-122.3234,false,true,2,47.6139,-122.324,47.6091,-122.3234
-2_49831adf-74c6-413d-8b9c-c830a1df40dc-21949620077,-2_49831adf-74c6-413d-8b9c-c830a1df40dc,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T03:47:26.000Z,1,2015-02-16T04:18:58.000Z,1,47.6077,-122.3311,47.4912,-122.0809,false,true,13,47.6077,-122.3311,47.6052,-122.3293,47.6023,-122.3266,47.6004,-122.3236,47.5451,-122.0527,47.5447,-122.0507,47.5441,-122.0499,47.5442,-122.0502,47.4978,-122.091,47.4976,-122.0895,47.4966,-122.0879,47.4949,-122.0859,47.4912,-122.0809
-2_38b345f5-7d44-42af-8e58-029b06c80b4e-21949891722,-2_38b345f5-7d44-42af-8e58-029b06c80b4e,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T03:54:01.000Z,1,2015-02-16T04:07:31.000Z,1,47.6121,-122.3274,47.6062,-122.3239,false,true,13,47.6121,-122.3274,47.6075,-122.325,47.6074,-122.3249,47.6072,-122.3248,47.6071,-122.3247,47.6069,-122.3245,47.6068,-122.3244,47.6067,-122.3243,47.6066,-122.3242,47.6065,-122.3241,47.6064,-122.324,47.6063,-122.3239,47.6062,-122.3239
-2_8ed11329-4b7b-4298-968e-b996d767d6ec-21969062981,-2_8ed11329-4b7b-4298-968e-b996d767d6ec,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T13:45:12.590Z,1,2015-02-16T17:10:22.780Z,1,47.7136,-122.5686,47.6108,-122.3307,false,false,4,47.7136,-122.5686,47.7138,-122.5692,47.6059,-122.3304,47.6108,-122.3307
325_18253-493510745,325_18253,3a3ea00cfc35332cedf6e5e9a32e94da,1,2015-02-16T14:41:49.000Z,1,2015-02-16T15:45:49.000Z,1,48.5048,-122.3377,47.6127,-122.3305,false,false,8,48.5048,-122.3377,48.4456,-122.3412,48.2775,-122.2805,48.2273,-122.2293,47.9396,-122.1976,47.758,-122.3281,47.6995,-122.33,47.6127,-122.3305
-2_b9892621-e93a-4fb3-b9af-f57eb497f8c1-21977552761,-2_b9892621-e93a-4fb3-b9af-f57eb497f8c1,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T15:33:34.000Z,1,2015-02-16T15:40:54.000Z,1,47.5896,-122.2369,47.6076,-122.3268,false,false,9,47.5896,-122.2369,47.5918,-122.3108,47.5934,-122.3125,47.5952,-122.3142,47.5949,-122.3175,47.595,-122.3191,47.5968,-122.3198,47.6072,-122.3281,47.6076,-122.3268
-1_020761-48614598864,-1_020761,00594fd4f42ba43fc1ca0427a0576295,1,2015-02-16T16:30:30.000Z,1,2015-02-16T16:40:33.000Z,1,47.6123,-122.3306,47.5824,-122.3864,false,false,5,47.6123,-122.3306,47.6021,-122.3255,47.5899,-122.321,47.5753,-122.3746,47.5824,-122.3864
-1_010450-48615339986,-1_010450,00594fd4f42ba43fc1ca0427a0576295,1,2015-02-16T16:39:44.000Z,1,2015-02-16T20:49:47.000Z,1,47.6149,-122.3472,47.61,-122.3235,false,false,3,47.6149,-122.3472,47.6156,-122.3103,47.61,-122.3235
153_212457-364647288,153_212457,6d4a60f6f35fb2ceda4df4fe58b2c9be,1,2015-02-16T17:37:55.000Z,1,2015-02-16T21:10:20.000Z,1,47.6063,-122.3294,45.2364,-122.8075,false,false,50,47.6063,-122.3294,47.5794,-122.3193,47.5265,-122.2927,47.447,-122.2673,47.3958,-122.2917,47.3659,-122.2947,47.3364,-122.2936,47.3056,-122.3015,47.2746,-122.3137,47.2477,-122.3339,47.2407,-122.3726,47.2389,-122.4136,47.2304,-122.4509,47.2086,-122.462,47.1805,-122.4652,47.1567,-122.488,47.1052,-122.5854,47.0933,-122.6225,47.0732,-122.7007,47.0675,-122.7356,47.0633,-122.7687,47.0454,-122.8399,47.0362,-122.8776,46.9984,-122.9132,46.9712,-122.9322,46.9403,-122.9413,46.91,-122.9536,46.8806,-122.9662,46.8698,-122.9702,46.8463,-122.9811,46.7893,-123.0077,46.7324,-122.9758,46.6303,-122.9379,46.6082,-122.9091,46.5823,-122.8874,46.5548,-122.8767,46.5246,-122.8767,46.4952,-122.8768,46.4657,-122.885,46.3779,-122.9052,46.3504,-122.9063,46.2611,-122.8885,46.1401,-122.898,46.0535,-122.8634,46.0241,-122.853,45.9315,-122.7613,45.6102,-122.6799,45.4772,-122.6789,45.4494,-122.7296,45.2364,-122.8075
-2_f8de045a-c147-4d26-8138-9dbab572297c-21992972041,-2_f8de045a-c147-4d26-8138-9dbab572297c,403ae091d3be6acf1181148527f1e0ae,1,2015-02-16T18:23:34.290Z,1,2015-02-16T18:24:25.343Z,1,47.6067,-122.33,47.6011,-122.3245,false,false,2,47.6067,-122.33,47.6011,-122.3245
-1_020686-48630405392,-1_020686,00594fd4f42ba43fc1ca0427a0576295,1,2015-02-16T20:02:16.000Z,1,2015-02-16T21:22:08.000Z,1,47.6342,-122.3465,47.6125,-122.331,false,false,5,47.6342,-122.3465,47.6159,-122.339,47.6145,-122.3375,47.609,-122.3303,47.6125,-122.331
